Split Mode,Feature Set,Classifier,Split,Rows,Positives,Negatives,Features,Accuracy,Balanced Accuracy,Precision,Recall,F1 Score,ROC AUC,PR AUC,False Positive Rate,False Negative Rate,False Positives,False Negatives,True Positives,True Negatives
row_stratified,affinity_group_only,KNN,test,1088,544,544,9,0.6875,0.6875,0.6717171717171717,0.7334558823529411,0.7012302284710018,0.7438787440527681,0.6997135788596092,0.3584558823529412,0.2665441176470588,195,145,399,349
row_stratified,all_features_minus_affinity_group,Logistic Regression,train,3262,1631,1631,1654,0.977621091354997,0.977621091354997,0.975,0.9803801348865726,0.9776826658514216,0.9960276840386728,0.9959012886025853,0.025137952176578784,0.019619865113427344,41,32,1599,1590
row_stratified,all_features_minus_affinity_group,Logistic Regression,validation,1088,544,544,1654,0.8060661764705882,0.8060661764705883,0.7855917667238422,0.8419117647058824,0.8127772848269743,0.8638117701124567,0.812166929452652,0.22977941176470587,0.15808823529411764,125,86,458,419
row_stratified,all_features_minus_affinity_group,Logistic Regression,test,1088,544,544,1654,0.8143382352941176,0.8143382352941176,0.7948275862068965,0.8474264705882353,0.8202846975088968,0.8597399437716263,0.7940462922526637,0.21875,0.15257352941176472,119,83,461,425
row_stratified,all_features_minus_affinity_group,Random Forest,train,3262,1631,1631,1654,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0,1631,1631
row_stratified,all_features_minus_affinity_group,Random Forest,validation,1088,544,544,1654,0.9108455882352942,0.9108455882352942,0.9425742574257425,0.875,0.9075309818875119,0.9601670631487889,0.966639285196294,0.05330882352941176,0.125,29,68,476,515
row_stratified,all_features_minus_affinity_group,Random Forest,test,1088,544,544,1654,0.9108455882352942,0.9108455882352942,0.9425742574257425,0.875,0.9075309818875119,0.9618143787846021,0.9657664195075137,0.05330882352941176,0.125,29,68,476,515
row_stratified,all_features_minus_affinity_group,Extra Trees,train,3262,1631,1631,1654,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0,1631,1631
row_stratified,all_features_minus_affinity_group,Extra Trees,validation,1088,544,544,1654,0.9200367647058824,0.9200367647058822,0.9489194499017681,0.8878676470588235,0.9173789173789174,0.9683782980103806,0.972840947714259,0.04779411764705882,0.11213235294117647,26,61,483,518
row_stratified,all_features_minus_affinity_group,Extra Trees,test,1088,544,544,1654,0.9172794117647058,0.9172794117647058,0.943359375,0.8878676470588235,0.9147727272727273,0.9717472696799307,0.9745618191877427,0.05330882352941176,0.11213235294117647,29,61,483,515
row_stratified,all_features_minus_affinity_group,Hist Gradient Boosting,train,3262,1631,1631,1654,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0,1631,1631
row_stratified,all_features_minus_affinity_group,Hist Gradient Boosting,validation,1088,544,544,1654,0.9172794117647058,0.9172794117647058,0.9203703703703704,0.9136029411764706,0.9169741697416974,0.9710883434256056,0.9723101140130911,0.07904411764705882,0.08639705882352941,43,47,497,501
row_stratified,all_features_minus_affinity_group,Hist Gradient Boosting,test,1088,544,544,1654,0.9117647058823529,0.9117647058823529,0.9194756554307116,0.9025735294117647,0.9109461966604824,0.9711593047145328,0.9730099976973645,0.07904411764705882,0.0974264705882353,43,53,491,501
row_stratified,all_features_minus_affinity_group,SVM,train,3262,1631,1631,1654,0.9438994481912937,0.9438994481912937,0.9458128078817734,0.9417535254445125,0.943778801843318,0.9842849737290336,0.9757234492346106,0.0539546290619252,0.05824647455548743,88,95,1536,1543
row_stratified,all_features_minus_affinity_group,SVM,validation,1088,544,544,1654,0.8520220588235294,0.8520220588235294,0.8718446601941747,0.8253676470588235,0.8479697828139755,0.9136907980103806,0.9068282248454729,0.1213235294117647,0.17463235294117646,66,95,449,478
row_stratified,all_features_minus_affinity_group,SVM,test,1088,544,544,1654,0.8575367647058824,0.8575367647058824,0.8649155722326454,0.8474264705882353,0.8560817084493965,0.9238027816825259,0.9162154344042093,0.1323529411764706,0.15257352941176472,72,83,461,472
row_stratified,all_features_minus_affinity_group,KNN,train,3262,1631,1631,1654,0.8038013488657265,0.8038013488657265,0.7703218767048554,0.8657265481299816,0.815242494226328,0.8901643547138688,0.874601052220041,0.25812385039852853,0.1342734518700184,421,219,1412,1210
row_stratified,all_features_minus_affinity_group,KNN,validation,1088,544,544,1654,0.6939338235294118,0.6939338235294117,0.6640746500777605,0.7849264705882353,0.7194608256107835,0.7625973183391004,0.7191230192394619,0.39705882352941174,0.21507352941176472,216,117,427,328
row_stratified,all_features_minus_affinity_group,KNN,test,1088,544,544,1654,0.7224264705882353,0.7224264705882353,0.6867283950617284,0.8180147058823529,0.7466442953020134,0.7864605860726643,0.7465404345996618,0.37316176470588236,0.18198529411764705,203,99,445,341
row_stratified,all_features,Logistic Regression,train,3262,1631,1631,1663,0.9822194972409565,0.9822194972409565,0.9786975045648204,0.9858982219497241,0.9822846670739157,0.9978459950356389,0.9977952320353737,0.02145922746781116,0.014101778050275904,35,23,1608,1596
row_stratified,all_features,Logistic Regression,validation,1088,544,544,1663,0.8226102941176471,0.822610294117647,0.8052173913043478,0.8511029411764706,0.8275245755138516,0.8779702368079586,0.8280218824789094,0.20588235294117646,0.1488970588235294,112,81,463,432
row_stratified,all_features,Logistic Regression,test,1088,544,544,1663,0.8125,0.8125,0.7961672473867596,0.8400735294117647,0.817531305903399,0.8596706720371972,0.791931991353292,0.21507352941176472,0.15992647058823528,117,87,457,427
row_stratified,all_features,Random Forest,train,3262,1631,1631,1663,1.0,1.0,1.0,1.0,1.0,0.9999999999999999,1.0,0.0,0.0,0,0,1631,1631
row_stratified,all_features,Random Forest,validation,1088,544,544,1663,0.9145220588235294,0.9145220588235294,0.9395711500974658,0.8860294117647058,0.9120151371807,0.9630578908953287,0.9677801152991516,0.05698529411764706,0.11397058823529412,31,62,482,513
row_stratified,all_features,Random Forest,test,1088,544,544,1663,0.9108455882352942,0.9108455882352942,0.935672514619883,0.8823529411764706,0.9082308420056765,0.9646224183607267,0.9665511677355864,0.06066176470588235,0.11764705882352941,33,64,480,511
row_stratified,all_features,Extra Trees,train,3262,1631,1631,1663,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0,1631,1631
row_stratified,all_features,Extra Trees,validation,1088,544,544,1663,0.9163602941176471,0.916360294117647,0.9398058252427185,0.8897058823529411,0.9140698772426817,0.9695153681877162,0.9739441180594769,0.05698529411764706,0.11029411764705882,31,60,484,513
row_stratified,all_features,Extra Trees,test,1088,544,544,1663,0.9145220588235294,0.9145220588235294,0.9278937381404174,0.8988970588235294,0.9131652661064426,0.9734858212586505,0.9756501940433462,0.06985294117647059,0.10110294117647059,38,55,489,506
row_stratified,all_features,Hist Gradient Boosting,train,3262,1631,1631,1663,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0,1631,1631
